sequence_pos,item_type
1,8
2,8
3,4
4,4
5,3
6,6
7,6
8,6
9,6
10,0
11,0
12,0
13,5
14,5
15,5
16,5
17,8
18,3
19,3
20,1
21,1
22,1
23,4
24,4
25,7
26,7
27,7
28,4
29,4
