sequence_pos,item_type
1,0
2,0
3,0
4,3
5,3
6,2
7,8
8,8
9,8
10,5
11,5
12,2
13,2
14,2
15,0
16,0
17,8
18,8
19,7
20,7
21,7
22,4
23,4
24,1
25,1
26,1
27,3
28,2
29,2
30,2
31,1
32,1
