sequence_pos,item_type
1,3
2,3
3,3
4,3
5,3
6,3
7,2
8,2
9,7
10,7
11,4
12,4
13,5
14,5
15,5
16,7
17,7
18,7
19,0
20,0
21,1
22,1
23,1
24,6
25,6
