sequence_pos,item_type
1,2
2,4
3,4
4,0
5,0
6,0
7,3
8,3
9,3
10,2
11,2
12,2
13,5
14,5
15,4
16,4
17,4
18,4
19,4
20,2
21,3
22,3
23,3
