sequence_pos,item_type
1,4
2,4
3,3
4,3
5,3
6,2
7,2
8,2
9,4
10,0
11,0
12,2
13,2
14,0
15,0
16,0
17,0
18,4
19,4
20,4
21,4
22,4
23,3
24,3
25,3
26,1
27,1
28,1
29,1
30,2
31,2
32,2
33,0
34,0
35,3
36,2
37,2
