sequence_pos,item_type
1,5
2,2
3,2
4,2
5,1
6,3
7,3
8,3
9,5
10,5
11,5
12,8
13,8
14,8
15,4
16,4
17,8
18,8
19,8
20,1
21,1
22,5
23,5
24,5
25,7
26,7
27,7
28,5
29,5
30,5
31,1
32,1
33,4
34,4
35,4
36,0
37,0
38,4
39,6
40,7
41,7
42,0
43,0
