sequence_pos,item_type
1,5
2,6
3,6
4,6
5,1
6,1
7,5
8,5
9,5
10,1
11,0
12,0
13,6
14,6
15,6
16,4
17,2
18,2
19,2
20,5
21,5
22,5
23,4
24,4
25,1
26,2
27,2
28,0
