sequence_pos,item_type
1,5
2,6
3,6
4,6
5,1
6,1
7,5
8,5
9,5
10,4
11,2
12,2
13,2
14,5
15,5
16,5
17,4
18,4
19,1
20,2
21,2
22,0
23,1
24,0
25,0
26,6
27,6
28,6
