sequence_pos,item_type
1,3
2,3
3,3
4,2
5,2
6,0
7,0
8,0
9,7
10,7
11,7
12,5
13,5
14,5
15,0
16,0
17,0
18,4
19,4
20,4
21,4
22,4
23,4
24,1
25,7
26,1
27,1
28,1
29,3
30,3
31,3
32,4
33,2
34,3
35,3
36,3
