sequence_pos,item_type
1,2
2,2
3,2
4,0
5,0
6,1
7,1
8,2
9,1
10,1
11,1
12,0
13,0
14,3
15,3
16,3
17,1
18,1
19,1
20,4
21,4
22,4
23,1
24,1
25,1
26,0
27,0
28,0
