sequence_pos,item_type
1,4
2,4
3,2
4,2
5,2
6,3
7,3
8,3
9,4
10,4
11,4
12,4
13,4
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,1
23,3
24,4
25,4
26,4
27,4
