sequence_pos,item_type
1,0
2,1
3,1
4,3
5,3
6,3
7,0
8,1
9,1
10,4
11,0
12,0
13,3
14,3
15,3
16,0
17,0
18,0
19,2
20,2
21,2
22,2
23,0
24,0
25,0
