sequence_pos,item_type
1,5
2,4
3,4
4,1
5,1
6,1
7,3
8,3
9,5
10,5
11,5
12,0
13,0
14,1
15,3
16,3
17,3
18,6
19,6
20,6
21,5
22,2
23,2
24,2
25,6
26,3
27,3
28,4
29,4
30,4
31,0
