sequence_pos,item_type
1,0
2,0
3,0
4,3
5,3
6,2
7,2
8,5
9,5
10,5
11,5
12,5
13,5
14,1
15,3
16,3
17,3
18,1
19,1
20,3
21,4
22,3
23,3
24,3
25,2
26,2
27,0
