sequence_pos,item_type
1,3
2,3
3,1
4,2
5,0
6,0
7,0
8,6
9,6
10,6
11,3
12,4
13,4
14,0
15,0
16,6
17,3
18,1
19,1
20,1
21,1
22,1
23,0
24,0
25,0
26,6
27,6
28,6
