sequence_pos,item_type
1,3
2,3
3,3
4,1
5,1
6,2
7,2
8,2
9,7
10,7
11,4
12,2
13,0
14,1
15,8
16,8
17,8
18,5
19,5
20,6
21,6
22,6
23,2
24,2
25,2
26,0
27,0
28,0
29,2
30,2
31,2
32,3
33,3
