sequence_pos,item_type
1,6
2,6
3,6
4,0
5,0
6,0
7,0
8,1
9,1
10,1
11,3
12,3
13,1
14,1
15,5
16,5
17,4
18,4
19,6
20,6
21,0
22,0
23,1
24,1
25,2
26,6
27,6
28,0
29,0
