sequence_pos,item_type
1,3
2,3
3,3
4,0
5,0
6,5
7,5
8,5
9,2
10,2
11,3
12,3
13,3
14,8
15,8
16,5
17,7
18,7
19,8
20,8
21,8
22,3
23,3
24,1
25,1
26,7
27,7
28,1
29,1
30,7
31,4
32,6
33,6
34,6
35,5
