sequence_pos,item_type
1,7
2,3
3,3
4,7
5,7
6,7
7,7
8,5
9,5
10,5
11,4
12,4
13,0
14,0
15,2
16,3
17,2
18,4
19,4
20,3
21,3
22,0
23,2
