sequence_pos,item_type
1,7
2,7
3,7
4,7
5,7
6,6
7,6
8,4
9,4
10,4
11,0
12,0
13,0
14,7
15,7
16,7
17,8
18,8
19,8
20,8
21,8
22,0
23,0
24,0
25,3
26,3
27,1
28,1
29,3
30,6
