sequence_pos,item_type
1,3
2,4
3,4
4,1
5,1
6,2
7,2
8,1
9,1
10,1
11,5
12,5
13,5
14,1
15,1
16,1
17,7
18,7
19,1
20,7
21,7
22,7
23,3
24,3
25,4
26,5
27,5
28,5
29,7
30,6
