sequence_pos,item_type
1,6
2,6
3,6
4,2
5,2
6,2
7,5
8,5
9,5
10,1
11,1
12,1
13,5
14,5
15,1
16,1
17,1
18,2
19,0
20,0
21,1
22,1
23,6
24,6
25,0
26,0
27,0
28,1
