sequence_pos,item_type
1,3
2,3
3,3
4,6
5,4
6,4
7,4
8,6
9,6
10,1
11,3
12,3
13,3
14,4
15,4
16,4
17,0
18,0
19,0
20,6
21,6
22,6
23,1
24,2
25,2
26,6
27,6
28,6
29,5
30,5
31,5
32,4
33,4
34,6
35,6
