sequence_pos,item_type
1,1
2,1
3,2
4,2
5,2
6,7
7,7
8,6
9,0
10,0
11,0
12,1
13,1
14,0
15,0
16,0
17,2
18,2
19,5
20,5
21,5
22,0
23,2
24,7
25,7
26,3
27,3
28,3
