sequence_pos,item_type
1,1
2,2
3,2
4,4
5,4
6,5
7,5
8,5
9,3
10,4
11,4
12,4
13,1
14,4
15,4
16,4
17,1
18,1
19,1
20,4
21,4
22,3
23,3
24,5
25,5
26,4
27,2
28,2
