sequence_pos,item_type
1,2
2,5
3,5
4,5
5,4
6,6
7,6
8,1
9,1
10,1
11,5
12,5
13,4
14,0
15,0
16,0
17,2
18,2
19,2
20,1
21,1
22,6
23,6
24,6
25,3
