sequence_pos,item_type
1,5
2,2
3,2
4,2
5,3
6,4
7,4
8,4
9,7
10,7
11,0
12,0
13,0
14,4
15,4
16,4
17,7
18,7
19,3
20,3
21,3
22,7
23,7
24,1
25,1
26,6
27,6
28,6
29,5
30,5
31,5
32,5
33,2
