sequence_pos,item_type
1,0
2,0
3,0
4,3
5,3
6,2
7,2
8,5
9,5
10,5
11,5
12,5
13,5
14,1
15,3
16,3
17,3
18,3
19,3
20,3
21,2
22,2
23,0
24,1
25,1
26,3
27,4
