sequence_pos,item_type
1,4
2,4
3,4
4,4
5,0
6,0
7,0
8,0
9,0
10,0
11,4
12,2
13,0
14,0
15,0
16,0
17,2
18,2
19,2
20,3
21,3
22,1
23,1
24,3
25,3
26,1
27,2
28,2
29,2
30,1
31,1
32,3
33,1
34,3
