sequence_pos,item_type
1,1
2,1
3,3
4,2
5,2
6,3
7,3
8,4
9,3
10,3
11,3
12,4
13,4
14,4
15,4
16,4
17,7
18,7
19,5
20,5
21,5
22,0
23,0
24,0
25,7
26,7
27,7
28,0
29,0
30,0
