sequence_pos,item_type
1,0
2,0
3,1
4,3
5,3
6,3
7,3
8,3
9,2
10,2
11,0
12,0
13,0
14,4
15,4
16,2
17,2
18,2
19,4
20,4
21,4
22,4
23,4
24,0
25,0
26,2
27,2
28,2
29,0
30,3
31,3
