sequence_pos,item_type
1,6
2,6
3,6
4,0
5,0
6,3
7,3
8,3
9,6
10,6
11,6
12,3
13,3
14,3
15,6
16,6
17,2
18,2
19,6
20,3
21,1
22,1
23,1
24,1
25,1
26,1
27,3
