sequence_pos,item_type
1,6
2,6
3,6
4,2
5,2
6,2
7,7
8,0
9,0
10,4
11,4
12,7
13,7
14,5
15,2
16,2
17,7
18,7
19,7
20,6
21,6
22,6
23,1
24,1
25,6
26,2
27,2
28,2
29,2
