sequence_pos,item_type
1,0
2,0
3,0
4,7
5,7
6,7
7,0
8,0
9,0
10,3
11,4
12,4
13,1
14,1
15,3
16,2
17,2
18,3
19,4
20,4
21,4
22,7
23,7
24,5
25,5
26,5
27,4
28,3
29,3
30,3
