sequence_pos,item_type
1,0
2,0
3,0
4,7
5,7
6,7
7,0
8,0
9,0
10,3
11,4
12,4
13,4
14,3
15,3
16,4
17,4
18,4
19,7
20,7
21,5
22,5
23,5
24,1
25,1
26,3
27,2
28,2
29,3
30,3
