sequence_pos,item_type
1,1
2,1
3,1
4,3
5,3
6,3
7,0
8,0
9,0
10,0
11,3
12,3
13,3
14,1
15,1
16,1
17,3
18,3
19,4
20,2
21,2
22,1
23,2
