sequence_pos,item_type
1,4
2,4
3,6
4,6
5,3
6,3
7,3
8,0
9,8
10,5
11,5
12,7
13,8
14,8
15,6
16,2
17,2
18,7
19,8
20,8
21,8
22,7
23,7
24,1
25,1
26,1
