sequence_pos,item_type
1,0
2,0
3,0
4,3
5,3
6,1
7,1
8,3
9,4
10,3
11,3
12,3
13,2
14,2
15,0
16,2
17,2
18,5
19,5
20,5
21,5
22,5
23,5
24,1
25,3
26,3
27,3
