sequence_pos,item_type
1,4
2,4
3,4
4,0
5,0
6,0
7,4
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,0
17,0
18,0
19,3
20,3
21,2
22,2
23,3
