sequence_pos,item_type
1,4
2,6
3,6
4,6
5,1
6,1
7,1
8,2
9,2
10,6
11,6
12,6
13,0
14,0
15,0
16,5
17,5
18,2
19,2
20,0
21,0
22,2
23,2
24,5
25,4
26,2
27,2
28,1
29,1
30,1
