sequence_pos,item_type
1,2
2,2
3,2
4,0
5,0
6,1
7,1
8,2
9,1
10,1
11,1
12,0
13,0
14,0
15,0
16,0
17,3
18,3
19,3
20,1
21,1
22,1
23,4
24,4
25,4
26,1
27,1
28,1
