sequence_pos,item_type
1,1
2,1
3,1
4,7
5,7
6,7
7,2
8,2
9,2
10,0
11,0
12,3
13,6
14,6
15,7
16,7
17,0
18,0
19,0
20,2
21,3
22,3
23,3
24,4
25,4
26,0
27,0
28,4
29,5
30,1
