sequence_pos,item_type
1,2
2,2
3,2
4,0
5,0
6,0
7,1
8,1
9,1
10,0
11,0
12,4
13,4
14,4
15,4
16,3
17,1
18,1
19,1
20,0
21,0
22,4
23,4
24,5
25,1
26,1
27,0
28,0
