sequence_pos,item_type
1,2
2,2
3,3
4,3
5,3
6,0
7,0
8,0
9,1
10,1
11,1
12,2
13,2
14,1
15,0
16,0
17,1
18,1
19,1
20,2
21,2
22,2
23,1
24,0
25,0
26,0
