sequence_pos,item_type
1,4
2,4
3,4
4,4
5,4
6,0
7,0
8,3
9,3
10,3
11,2
12,2
13,3
14,3
15,3
16,0
17,4
18,4
19,4
20,2
21,4
22,4
23,4
24,0
25,0
26,0
27,3
28,3
29,3
30,1
