sequence_pos,item_type
1,1
2,1
3,5
4,2
5,2
6,2
7,2
8,2
9,3
10,3
11,0
12,0
13,1
14,1
15,1
16,7
17,7
18,7
19,1
20,1
21,1
22,3
23,3
24,3
25,4
26,5
27,4
28,4
29,4
