sequence_pos,item_type
1,0
2,2
3,3
4,3
5,1
6,1
7,1
8,2
9,2
10,0
11,0
12,0
13,1
14,3
15,0
16,0
17,0
18,0
19,3
20,3
21,4
22,4
23,4
24,4
25,2
26,2
27,0
