sequence_pos,item_type
1,1
2,1
3,1
4,0
5,0
6,3
7,3
8,3
9,0
10,0
11,0
12,2
13,2
14,2
15,0
16,0
17,1
18,1
19,2
20,1
21,1
22,1
23,4
24,4
25,4
26,1
27,1
28,1
