sequence_pos,item_type
1,2
2,2
3,2
4,4
5,4
6,4
7,5
8,5
9,5
10,5
11,6
12,6
13,6
14,2
15,2
16,7
17,7
18,7
19,0
20,0
21,0
22,0
23,3
24,3
25,3
26,6
27,3
28,8
29,8
30,8
31,6
32,6
33,6
34,3
35,3
