sequence_pos,item_type
1,3
2,3
3,8
4,8
5,8
6,4
7,4
8,4
9,1
10,1
11,1
12,1
13,7
14,7
15,4
16,4
17,4
18,0
19,3
20,3
21,6
22,2
23,1
24,1
25,1
26,7
27,2
28,2
29,2
30,1
31,7
32,7
33,7
34,5
35,5
36,0
