sequence_pos,item_type
1,5
2,5
3,2
4,8
5,8
6,8
7,0
8,0
9,5
10,5
11,1
12,1
13,7
14,7
15,7
16,3
17,8
18,8
19,1
20,8
21,8
22,8
23,2
24,2
25,1
26,1
27,1
28,7
29,0
30,4
31,4
32,4
33,1
34,1
35,1
