sequence_pos,item_type
1,2
2,2
3,6
4,6
5,4
6,4
7,4
8,4
9,4
10,1
11,3
12,3
13,3
14,6
15,5
16,5
17,5
18,4
19,5
20,2
21,2
22,1
23,3
24,3
25,3
26,6
