sequence_pos,item_type
1,4
2,2
3,2
4,1
5,4
6,4
7,4
8,0
9,4
10,4
11,4
12,1
13,1
14,0
15,0
16,3
17,4
18,4
19,4
20,0
21,0
22,0
23,6
24,6
25,6
