sequence_pos,item_type
1,3
2,3
3,3
4,4
5,4
6,2
7,2
8,2
9,4
10,4
11,4
12,4
13,4
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,1
23,3
24,4
25,4
26,4
27,4
