sequence_pos,item_type
1,2
2,2
3,2
4,4
5,4
6,5
7,5
8,5
9,3
10,3
11,3
12,4
13,4
14,1
15,1
16,5
17,5
18,5
19,3
20,4
21,4
22,5
23,5
24,5
25,1
26,1
27,1
