sequence_pos,item_type
1,1
2,1
3,0
4,0
5,0
6,2
7,2
8,5
9,5
10,5
11,0
12,2
13,7
14,7
15,3
16,3
17,3
18,1
19,1
20,2
21,2
22,2
23,7
24,7
25,6
26,0
27,0
28,0
