sequence_pos,item_type
1,3
2,3
3,1
4,1
5,1
6,2
7,2
8,2
9,3
10,3
11,0
12,0
13,0
14,4
15,2
16,0
17,0
18,0
19,0
20,2
21,2
22,1
23,2
24,1
25,1
26,3
27,3
28,4
29,4
30,4
31,4
32,0
33,0
34,0
