sequence_pos,item_type
1,4
2,4
3,4
4,0
5,1
6,1
7,2
8,2
9,3
10,3
11,5
12,3
13,3
14,3
15,1
16,1
17,5
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,6
26,6
27,6
28,7
29,6
30,6
31,6
32,6
33,6
34,6
35,6
