sequence_pos,item_type
1,3
2,2
3,0
4,0
5,0
6,2
7,2
8,2
9,1
10,1
11,3
12,3
13,3
14,1
15,1
16,1
17,2
18,3
19,3
20,3
21,1
22,1
23,1
