sequence_pos,item_type
1,2
2,2
3,3
4,3
5,3
6,3
7,3
8,3
9,4
10,4
11,4
12,0
13,0
14,0
15,4
16,3
17,3
18,3
19,0
20,0
21,3
22,3
23,0
