sequence_pos,item_type
1,7
2,7
3,7
4,1
5,7
6,7
7,7
8,6
9,6
10,2
11,2
12,2
13,4
14,4
15,4
16,1
17,3
18,3
19,3
20,3
21,3
22,1
23,1
24,1
25,1
26,1
27,4
28,0
29,0
30,1
