sequence_pos,item_type
1,2
2,1
3,1
4,1
5,0
6,0
7,0
8,0
9,0
10,2
11,2
12,2
13,2
14,2
15,2
16,1
17,1
18,2
19,2
20,2
21,1
22,1
23,1
