sequence_pos,item_type
1,1
2,1
3,3
4,3
5,3
6,2
7,2
8,2
9,7
10,7
11,4
12,2
13,8
14,8
15,8
16,5
17,5
18,6
19,6
20,6
21,2
22,2
23,2
24,0
25,0
26,0
27,2
28,2
29,2
30,0
31,1
32,3
33,3
