sequence_pos,item_type
1,0
2,0
3,0
4,1
5,1
6,2
7,2
8,2
9,5
10,5
11,2
12,2
13,2
14,2
15,3
16,3
17,1
18,1
19,1
20,1
21,1
22,4
23,5
24,5
25,5
26,3
27,3
